,P
5879.946809,3180.816867
5880.441489,3178.167417
5880.93617,3171.852232
5881.430851,3159.822249
5881.925532,3138.3058
5882.420213,3106.870633
5882.914894,3071.36296
5883.409574,3041.758053
5883.904255,3026.420207
5884.398936,3027.040716
5884.893617,3038.515675
5885.388298,3052.944974
5885.882979,3064.1957
5886.37766,3069.59694
5886.87234,3068.259764
5887.367021,3057.18762
5887.861702,3029.218283
5888.356383,2975.967216
5888.851064,2894.787587
5889.345745,2794.167517
5889.840426,2692.337862
5890.335106,2608.8338
5890.829787,2555.158738
5891.324468,2531.883136
5891.819149,2532.431816
5892.31383,2547.778497
5892.808511,2568.617989
5893.303191,2586.696303
5893.797872,2596.340525
5894.292553,2595.280366
5894.787234,2584.37711
5895.281915,2566.636929
5895.776596,2544.749241
5896.271277,2517.619393
5896.765957,2479.252521
5897.260638,2424.791008
5897.755319,2361.956745
5898.25,2315.530561
5898.744681,2313.099754
5899.239362,2360.817369
5899.734043,2436.259211
5900.228723,2507.390609
5900.723404,2555.756795
5901.218085,2582.437992
5901.712766,2597.169219
5902.207447,2605.138853
5902.702128,2603.663154
5903.196809,2588.889641
5903.691489,2564.15483
5904.18617,2541.492171
5904.680851,2533.947531
5905.175532,2545.607894
5905.670213,2570.249901
5906.164894,2600.582376
5906.659574,2637.815406
5907.154255,2690.900805
5907.648936,2765.04965
5908.143617,2852.73895
5908.638298,2937.308245
5909.132979,3004.701329
5909.62766,3050.743181
5910.12234,3079.119329
5910.617021,3095.305519
5911.111702,3103.177248
5911.606383,3106.423452
5912.101064,3110.102706
5912.595745,3118.87539
5913.090426,3132.791184
5913.585106,3145.697268
5914.079787,3149.257473
5914.574468,3139.578801
5915.069149,3120.305442
5915.56383,3099.842376
5916.058511,3085.875435
5916.553191,3081.696349
5917.047872,3086.707699
5917.542553,3098.442079
5918.037234,3113.301414
5918.531915,3126.917067
5919.026596,3135.838916
5919.521277,3139.586905
5920.015957,3141.110798
5920.510638,3144.513095
5921.005319,3151.615103
5921.5,3159.97595
5921.994681,3164.370283
5922.489362,3159.178874
5922.984043,3140.335469
5923.478723,3105.628927
5923.973404,3055.039721
5924.468085,2993.46572
5924.962766,2932.332813
5925.457447,2886.35919
5925.952128,2864.964589
5926.446809,2867.114705
5926.941489,2884.149411
5927.43617,2907.223531
5927.930851,2931.788967
5928.425532,2956.339672
5928.920213,2979.832599
5929.414894,3000.067839
5929.909574,3013.976875
5930.404255,3019.171743
5930.898936,3015.96979
5931.393617,3008.276618
5931.888298,3002.421473
5932.382979,3004.835746
5932.87766,3019.09579
5933.37234,3045.034575
5933.867021,3079.755072
5934.361702,3117.448319
5934.856383,3149.644106
5935.351064,3167.458942
5935.845745,3166.084029
5936.340426,3147.491022
5936.835106,3118.986515
5937.329787,3088.238979
5937.824468,3059.350857
5938.319149,3033.280213
5938.81383,3009.610752
5939.308511,2988.416857
5939.803191,2971.182417
5940.297872,2960.27628
5940.792553,2956.6902
5941.287234,2958.434741
5941.781915,2961.551983
5942.276596,2964.115739
5942.771277,2969.945627
5943.265957,2987.101267
5943.760638,3021.005681
5944.255319,3068.677146
5944.75,3120.280407
5945.244681,3166.1077
5945.739362,3202.273219
5946.234043,3230.304967
5946.728723,3252.816012
5947.223404,3270.622843
5947.718085,3282.945251
5948.212766,3289.280676
5948.707447,3291.060588
5949.202128,3291.371717
5949.696809,3292.938651
5950.191489,3296.053926
5950.68617,3298.626653
5951.180851,3296.826495
5951.675532,3287.241748
5952.170213,3270.102528
5952.664894,3250.196166
5953.159574,3234.374351
5953.654255,3226.001255
5954.148936,3221.897244
5954.643617,3214.23913
5955.138298,3195.970058
5955.632979,3163.594233
5956.12766,3116.073
5956.62234,3053.922861
5957.117021,2979.197712
5957.611702,2897.430772
5958.106383,2818.848999
5958.601064,2755.704303
5959.095745,2715.963611
5959.590426,2697.647823
5960.085106,2690.449032
5960.579787,2681.939446
5961.074468,2666.526935
5961.569149,2649.337014
5962.06383,2639.898252
5962.558511,2643.119423
5963.053191,2655.206381
5963.547872,2670.044663
5964.042553,2686.228582
5964.537234,2708.653144
5965.031915,2743.032533
5965.526596,2791.632239
5966.021277,2854.868198
5966.515957,2931.074132
5967.010638,3015.2341
5967.505319,3098.047045
5968,3168.367656
5968.494737,3217.51354
5968.989474,3240.913653
5969.484211,3237.192519
5969.978947,3205.405747
5970.473684,3146.235312
5970.968421,3066.281194
5971.463158,2979.161563
5971.957895,2901.485462
5972.452632,2843.961199
5972.947368,2807.169697
5973.442105,2784.416637
5973.936842,2768.705049
5974.431579,2756.145825
5974.926316,2744.348504
5975.421053,2730.429693
5975.915789,2709.654297
5976.410526,2679.13123
5976.905263,2642.408821
5977.4,2609.662053
5977.894737,2591.296146
5978.389474,2590.234155
5978.884211,2603.357018
5979.378947,2630.236393
5979.873684,2679.336209
5980.368421,2761.236272
5980.863158,2873.831561
5981.357895,2997.632966
5981.852632,3106.422604
5982.347368,3182.815574
5982.842105,3224.200869
5983.336842,3238.645018
5983.831579,3236.460972
5984.326316,3224.819882
5984.821053,3208.882745
5985.315789,3194.566368
5985.810526,3188.903421
5986.305263,3196.319002
5986.8,3214.830567
5987.294737,3236.68571
5987.789474,3253.662759
5988.284211,3262.254892
5988.778947,3264.556954
5989.273684,3265.092942
5989.768421,3266.633279
5990.263158,3268.873685
5990.757895,3269.851766
5991.252632,3267.724433
5991.747368,3260.691406
5992.242105,3245.936559
5992.736842,3219.689566
5993.231579,3179.30481
5993.726316,3127.355713
5994.221053,3073.230524
5994.715789,3029.366702
5995.210526,3003.54689
5995.705263,2994.322968
5996.2,2993.064089
5996.694737,2989.975913
5997.189474,2978.981472
5997.684211,2958.377223
5998.178947,2929.932377
5998.673684,2897.136987
5999.168421,2863.623826
5999.663158,2832.428257
6000.157895,2806.168727
6000.652632,2787.085469
6001.147368,2776.45723
6001.642105,2775.430446
6002.136842,2786.815851
6002.631579,2815.198917
6003.126316,2862.402172
6003.621053,2918.441058
6004.115789,2958.69784
6004.610526,2954.019547
6005.105263,2887.119546
6005.6,2764.136185
6006.094737,2615.127749
6006.589474,2481.317243
6007.084211,2393.565531
6007.578947,2359.172997
6008.073684,2365.730711
6008.568421,2394.330908
6009.063158,2428.752145
6009.557895,2455.79503
6010.052632,2463.91448
6010.547368,2446.744501
6011.042105,2408.716811
6011.536842,2364.844842
6012.031579,2331.97917
6012.526316,2318.178815
6013.021053,2320.690805
6013.515789,2336.999781
6014.010526,2376.300373
6014.505263,2455.554367
6015,2581.667317
6015.494737,2737.352475
6015.989474,2888.281364
6016.484211,3003.869789
6016.978947,3072.249002
6017.473684,3100.07029
6017.968421,3103.182197
6018.463158,3096.794114
6018.957895,3090.094969
6019.452632,3087.722383
6019.947368,3092.866497
6020.442105,3107.282293
6020.936842,3128.733031
6021.431579,3150.744443
6021.926316,3166.542949
6022.421053,3173.518747
6022.915789,3174.256698
6023.410526,3173.490816
6023.905263,3174.758197
6024.4,3179.558667
6024.894737,3188.650613
6025.389474,3202.658029
6025.884211,3221.021207
6026.378947,3239.744885
6026.873684,3252.556534
6027.368421,3255.59387
6027.863158,3248.561625
6028.357895,3230.564552
6028.852632,3196.488515
6029.347368,3142.153126
6029.842105,3073.167731
6030.336842,3006.713861
6030.831579,2960.926224
6031.326316,2941.980116
6031.821053,2943.90918
6032.315789,2957.092754
6032.810526,2974.418643
6033.305263,2990.647488
6033.8,3000.093837
6034.294737,2996.71445
6034.789474,2976.88648
6035.284211,2943.694041
6035.778947,2907.548277
6036.273684,2882.562109
6036.768421,2877.801995
6037.263158,2891.258697
6037.757895,2914.411981
6038.252632,2943.694289
6038.747368,2984.489602
6039.242105,3041.663088
6039.736842,3110.497125
6040.231579,3177.68335
6040.726316,3232.407653
6041.221053,3272.743993
6041.715789,3302.304566
6042.210526,3324.417621
6042.705263,3340.942555
6043.2,3354.55155
6043.694737,3368.609851
6044.189474,3385.685889
6044.684211,3405.263485
6045.178947,3423.399378
6045.673684,3435.25515
6046.168421,3438.565263
6046.663158,3435.747726
6047.157895,3431.751885
6047.652632,3430.240858
6048.147368,3431.245009
6048.642105,3433.484872
6049.136842,3437.546062
6049.631579,3444.219968
6050.126316,3451.665367
6050.621053,3454.692846
6051.115789,3448.723463
6051.610526,3432.695362
6052.105263,3408.748483
6052.6,3379.566899
6053.094737,3347.29798
6053.589474,3315.645119
6054.084211,3290.274852
6054.578947,3276.69038
6055.073684,3276.344141
6055.568421,3285.588712
6056.063158,3298.485578
6056.557895,3310.741236
6057.052632,3321.324053
6057.547368,3330.833019
6058.042105,3339.056429
6058.536842,3344.57909
6059.031579,3345.886963
6059.526316,3342.88499
6060.021053,3337.505391
6060.515789,3332.704712
6061.010526,3330.569804
6061.505263,3331.099604
6062,3331.998865
6062.5,3328.851586
6063,3316.628156
6063.5,3292.553728
6064,3258.612955
6064.5,3219.675159
6065,3178.216922
6065.5,3132.474723
6066,3080.196267
6066.5,3021.410092
6067,2954.557687
6067.5,2871.458489
6068,2759.616684
6068.5,2611.934305
6069,2434.011621
6069.5,2241.950983
6070,2055.228151
6070.5,1891.143017
6071,1762.771512
6071.5,1677.197199
6072,1634.83121
6072.5,1631.612449
6073,1661.462028
6073.5,1715.601588
6074,1780.666871
6074.5,1844.042694
6075,1902.43347
6075.5,1961.052791
6076,2023.926278
6076.5,2089.428036
6077,2158.176707
6077.5,2239.934523
6078,2347.3601
6078.5,2482.032754
6079,2631.031149
6079.5,2777.418405
6080,2908.062273
6080.5,3013.699301
6081,3087.468768
6081.5,3127.2669
6082,3138.893982
6082.5,3134.355739
6083,3125.544588
6083.5,3117.781809
6084,3110.063751
6084.5,3099.857006
6085,3087.063673
6085.5,3074.385763
6086,3065.100658
6086.5,3061.261324
6087,3062.968373
6087.5,3068.301767
6088,3072.108219
6088.5,3064.806299
6089,3034.122789
6089.5,2970.35929
6090,2872.523197
6090.5,2751.525866
6091,2627.663022
6091.5,2522.692655
6092,2450.504986
6092.5,2412.925541
6093,2402.671776
6093.5,2410.045534
6094,2427.129027
6094.5,2448.060766
6095,2468.912081
6095.5,2488.076959
6096,2505.805489
6096.5,2522.470448
6097,2538.530948
6097.5,2556.854677
6098,2584.957252
6098.5,2631.474113
6099,2700.677399
6099.5,2791.067092
6100,2897.478134
6100.5,3012.439945
6101,3124.88567
6101.5,3221.291076
6102,3290.340973
6102.5,3328.587454
6103,3340.74299
6103.5,3334.931962
6104,3317.603481
6104.5,3292.344879
6105,3262.618204
6105.5,3234.126058
6106,3214.126115
6106.5,3207.39322
6107,3212.734348
6107.5,3223.298129
6108,3231.222911
6108.5,3232.514192
6109,3228.879064
6109.5,3225.103953
6110,3224.752905
6110.5,3228.574095
6111,3235.930624
6111.5,3246.65614
6112,3260.225851
6112.5,3274.923614
6113,3289.519529
6113.5,3305.728454
6114,3326.877681
6114.5,3350.586473
6115,3364.814742
6115.5,3353.89054
6116,3310.805572
6116.5,3244.558691
6117,3174.739147
6117.5,3118.216683
6118,3079.870417
6118.5,3057.934347
6119,3052.141866
6119.5,3062.888861
6120,3085.435773
6120.5,3108.962427
6121,3124.229818
6121.5,3129.561727
6122,3130.362158
6122.5,3132.661568
6123,3138.213415
6123.5,3145.059855
6124,3151.857691
6124.5,3163.293364
6125,3189.135496
6125.5,3234.840039
6126,3293.416444
6126.5,3349.263715
6127,3389.969477
6127.5,3414.345216
6128,3429.780146
6128.5,3443.283037
6129,3455.2119
6129.5,3461.093365
6130,3457.419593
6130.5,3444.983078
6131,3427.546695
6131.5,3406.513786
6132,3377.115552
6132.5,3328.95544
6133,3251.690788
6133.5,3142.991955
6134,3013.326769
6134.5,2884.758352
6135,2781.837395
6135.5,2720.57269
6136,2701.640987
6136.5,2711.166965
6137,2729.300207
6137.5,2739.988636
6138,2736.853111
6138.5,2721.334801
6139,2697.263117
6139.5,2666.956341
6140,2632.176093
6140.5,2596.886166
6141,2566.954359
6141.5,2549.708624
6142,2554.276412
6142.5,2591.821455
6143,2670.031938
6143.5,2783.08522
6144,2906.797911
6144.5,3009.310834
6145,3069.556049
6145.5,3087.328577
6146,3079.528531
6146.5,3065.896101
6147,3056.409326
6147.5,3048.274518
6148,3034.994739
6148.5,3016.800484
6149,3001.140947
6149.5,2993.379962
6150,2986.459518
6150.5,2963.478777
6151,2910.884416
6151.5,2829.157346
6152,2729.967598
6152.5,2626.121423
6153,2527.408616
6153.5,2443.188311
6154,2382.675731
6154.5,2348.256533
6155,2331.412884
6155.5,2319.677211
6156,2307.474809
6156.494681,2299.237263
6156.989362,2303.482007
6157.484043,2326.428194
6157.978723,2367.933104
6158.473404,2419.793554
6158.968085,2470.962378
6159.462766,2517.821928
6159.957447,2570.075155
6160.452128,2641.890118
6160.946809,2735.072429
6161.441489,2832.480318
6161.93617,2912.997519
6162.430851,2969.173249
6162.925532,3007.837802
6163.420213,3038.928056
6163.914894,3068.302116
6164.409574,3098.360812
6164.904255,3127.825581
6165.398936,3148.359985
6165.893617,3145.279924
6166.388298,3108.824676
6166.882979,3044.722086
6167.37766,2972.423444
6167.87234,2910.959046
6168.367021,2867.736733
6168.861702,2839.368059
6169.356383,2819.769811
6169.851064,2806.392339
6170.345745,2799.302631
6170.840426,2796.689391
6171.335106,2791.328948
6171.829787,2771.678529
6172.324468,2727.893537
6172.819149,2660.021843
6173.31383,2580.833003
6173.808511,2510.174814
6174.303191,2464.918911
6174.797872,2454.141726
6175.292553,2481.525201
6175.787234,2546.287084
6176.281915,2638.126026
6176.776596,2735.316837
6177.271277,2814.240369
6177.765957,2860.999238
6178.260638,2876.348109
6178.755319,2872.373565
6179.25,2863.479925
6179.744681,2858.182719
6180.239362,2857.114278
6180.734043,2860.043045
6181.228723,2875.057222
6181.723404,2917.465861
6182.218085,2993.903441
6182.712766,3088.303991
6183.207447,3169.246521
6183.702128,3212.096195
6184.196809,3214.580647
6184.691489,3193.557208
6185.18617,3169.323437
6185.680851,3150.183762
6186.175532,3132.017188
6186.670213,3110.720597
6187.164894,3090.782116
6187.659574,3083.531601
6188.154255,3096.566849
6188.648936,3126.262466
6189.143617,3159.511489
6189.638298,3182.662304
6190.132979,3188.816088
6190.62766,3177.691174
6191.12234,3150.634525
6191.617021,3105.292458
6192.111702,3040.966677
6192.606383,2968.713717
6193.101064,2912.424492
6193.595745,2891.533721
6194.090426,2902.055804
6194.585106,2921.105582
6195.079787,2928.976233
6195.574468,2923.787283
6196.069149,2915.274652
6196.56383,2911.718446
6197.058511,2913.431886
6197.553191,2916.415146
6198.047872,2917.606846
6198.542553,2915.84317
6199.037234,2911.91168
6199.531915,2906.461604
6200.026596,2900.306602
6200.521277,2897.690651
6201.015957,2909.255679
6201.510638,2948.446871
6202.005319,3017.051287
6202.5,3095.91362
6202.994681,3153.16776
6203.489362,3167.717957
6203.984043,3144.508802
6204.478723,3109.126189
6204.973404,3087.67279
6205.468085,3089.292189
6205.962766,3106.993846
6206.457447,3127.652097
6206.952128,3140.441647
6207.446809,3137.96315
6207.941489,3115.451425
6208.43617,3070.091841
6208.930851,2999.303206
6209.425532,2901.858479
6209.920213,2780.29282
6210.414894,2640.475886
6210.909574,2489.398981
6211.404255,2334.482337
6211.898936,2189.57734
6212.393617,2080.443304
6212.888298,2037.614267
6213.382979,2074.204771
6213.87766,2168.792752
6214.37234,2276.660622
6214.867021,2357.353674
6215.361702,2396.726695
6215.856383,2406.311272
6216.351064,2407.569796
6216.845745,2417.045191
6217.340426,2441.244725
6217.835106,2481.718626
6218.329787,2539.59811
6218.824468,2614.525404
6219.319149,2700.514536
6219.81383,2786.699513
6220.308511,2864.924786
6220.803191,2934.594409
6221.297872,3000.713443
6221.792553,3065.56762
6222.287234,3122.965232
6222.781915,3161.904734
6223.276596,3174.888407
6223.771277,3162.586154
6224.265957,3131.313315
6224.760638,3088.016141
6225.255319,3037.092114
6225.75,2982.506841
6226.244681,2928.464893
6226.739362,2877.653486
6227.234043,2831.323342
6227.728723,2791.49716
6228.223404,2763.462103
6228.718085,2754.546192
6229.212766,2771.662137
6229.707447,2816.422205
6230.202128,2883.173407
6230.696809,2959.218486
6231.191489,3028.644327
6231.68617,3079.976377
6232.180851,3108.919634
6232.675532,3117.59267
6233.170213,3111.792784
6233.664894,3100.545934
6234.159574,3093.755465
6234.654255,3095.886802
6235.148936,3099.798551
6235.643617,3087.03145
6236.138298,3042.778753
6236.632979,2970.822125
6237.12766,2894.04252
6237.62234,2837.49922
6238.117021,2809.006615
6238.611702,2798.861687
6239.106383,2794.283575
