,TVD,PP,FP,PP_ED,FP_ED,PP_ED_SF,FP_ED_SF,MW
2487,1243.5,447.2072456,890.5287665,8.447909127,13.19790913,8.947909127,12.69790913,10.9
2488,1244,447.2226269,891.1123,8.44807074,13.19807074,8.94807074,12.69807074,10.9
2489,1244.5,447.2857382,891.3806582,8.448232222,13.19823222,8.948232222,12.69823222,10.9
2490,1245,447.3760124,891.7187544,8.448393574,13.19839357,8.948393574,12.69839357,10.9
2491,1245.5,447.4931175,892.0732599,8.448554797,13.1985548,8.948554797,12.6985548,10.9
2492,1246,447.6367517,892.4430627,8.448715891,13.19871589,8.948715891,12.69871589,10.9
2493,1246.5,447.7988185,892.9071705,8.448876855,13.19887686,8.948876855,12.69887686,10.9
2494,1247,447.9695938,893.4710292,8.44903769,13.19903769,8.94903769,12.69903769,10.9
2495,1247.5,448.1429986,894.0473982,8.449198397,13.1991984,8.949198397,12.6991984,10.9
2496,1248,448.3142075,894.6647953,8.449358974,13.19935897,8.949358974,12.69935897,10.9
2497,1248.5,448.4775685,895.3510178,8.449519423,13.19951942,8.949519423,12.69951942,10.9
2498,1249,448.6302695,895.8929149,8.449679744,13.19967974,8.949679744,12.69967974,10.9
2499,1249.5,448.7771644,896.0719439,8.449839936,13.19983994,8.949839936,12.69983994,10.9
2500,1250,448.923153,895.9652598,8.45,13.2,8.95,12.7,10.9
2501,1250.5,449.059269,895.8943938,8.450159936,13.20015994,8.950159936,12.70015994,10.9
2502,1251,449.1632535,896.1725555,8.450319744,13.20031974,8.950319744,12.70031974,10.9
2503,1251.5,449.2245501,896.8462509,8.450479425,13.20047942,8.950479425,12.70047942,10.9
2504,1252,449.2757962,897.6402815,8.450638978,13.20063898,8.950638978,12.70063898,10.9
2505,1252.5,449.3946461,898.0846745,8.450798403,13.2007984,8.950798403,12.7007984,10.9
2506,1253,449.6652849,897.7861881,8.450957702,13.2009577,8.950957702,12.7009577,10.9
2507,1253.5,450.1261641,896.6715134,8.451116873,13.20111687,8.951116873,12.70111687,10.9
2508,1254,450.7432055,894.9727205,8.451275917,13.20127592,8.951275917,12.70127592,10.9
2509,1254.5,451.4266341,893.0697858,8.451434835,13.20143483,8.951434835,12.70143483,10.9
2510,1255,452.0757035,891.379523,8.451593625,13.20159363,8.951593625,12.70159363,10.9
2511,1255.5,452.6238744,890.3178559,8.45175229,13.20175229,8.95175229,12.70175229,10.9
2512,1256,453.0566359,890.003191,8.451910828,13.20191083,8.951910828,12.70191083,10.9
2513,1256.5,453.3986074,890.1321307,8.45206924,13.20206924,8.95206924,12.70206924,10.9
2514,1257,453.6858297,890.4298448,8.452227526,13.20222753,8.952227526,12.70222753,10.9
2515,1257.5,453.9464567,890.8393984,8.452385686,13.20238569,8.952385686,12.70238569,10.9
2516,1258,454.198384,891.3718289,8.45254372,13.20254372,8.95254372,12.70254372,10.9
2517,1258.5,454.4530368,891.9700133,8.452701629,13.20270163,8.952701629,12.70270163,10.9
2518,1259,454.7158103,892.7529911,8.452859412,13.20285941,8.952859412,12.70285941,10.9
2519,1259.5,454.9872249,893.8269695,8.45301707,13.20301707,8.95301707,12.70301707,10.9
2520,1260,455.2796154,895.0298969,8.453174603,13.2031746,8.953174603,12.7031746,10.9
2521,1260.5,455.6487926,896.0558665,8.453332011,13.20333201,8.953332011,12.70333201,10.9
2522,1261,456.2075715,896.4619325,8.453489294,13.20348929,8.953489294,12.70348929,10.9
2523,1261.5,457.0812867,895.5549292,8.453646453,13.20364645,8.953646453,12.70364645,10.9
2524,1262,458.3194066,893.053007,8.453803487,13.20380349,8.953803487,12.70380349,10.9
2525,1262.5,459.8415807,889.5132534,8.453960396,13.2039604,8.953960396,12.7039604,10.9
2526,1263,461.4756795,885.8221387,8.454117181,13.20411718,8.954117181,12.70411718,10.9
2527,1263.5,463.0494171,882.5898299,8.454273843,13.20427384,8.954273843,12.70427384,10.9
2528,1264,464.4570007,879.8598837,8.45443038,13.20443038,8.95443038,12.70443038,10.9
2529,1264.5,465.6644637,877.3582003,8.454586793,13.20458679,8.954586793,12.70458679,10.9
2530,1265,466.6869181,874.9162075,8.454743083,13.20474308,8.954743083,12.70474308,10.9
2531,1265.5,467.5788922,872.5594283,8.454899249,13.20489925,8.954899249,12.70489925,10.9
2532,1266,468.4305021,870.2252007,8.455055292,13.20505529,8.955055292,12.70505529,10.9
2533,1266.5,469.3370682,867.6798373,8.455211212,13.20521121,8.955211212,12.70521121,10.9
2534,1267,470.3581391,864.8174721,8.455367009,13.20536701,8.955367009,12.70536701,10.9
2535,1267.5,471.5063806,861.7525505,8.455522682,13.20552268,8.955522682,12.70552268,10.9
2536,1268,472.7765906,858.4757169,8.455678233,13.20567823,8.955678233,12.70567823,10.9
2537,1268.5,474.1688375,854.9007804,8.455833662,13.20583366,8.955833662,12.70583366,10.9
2538,1269,475.6737294,851.0500096,8.455988968,13.20598897,8.955988968,12.70598897,10.9
2539,1269.5,477.2388567,847.2047,8.456144151,13.20614415,8.956144151,12.70614415,10.9
2540,1270,478.7498137,843.7250847,8.456299213,13.20629921,8.956299213,12.70629921,10.9
2541,1270.5,480.0419709,840.7854778,8.456454152,13.20645415,8.956454152,12.70645415,10.9
2542,1271,480.9413091,838.6145023,8.456608969,13.20660897,8.956608969,12.70660897,10.9
2543,1271.5,481.3304282,837.8841025,8.456763665,13.20676366,8.956763665,12.70676366,10.9
2544,1272,481.2020516,838.9508296,8.456918239,13.20691824,8.956918239,12.70691824,10.9
2545,1272.5,480.6469412,841.363335,8.457072692,13.20707269,8.957072692,12.70707269,10.9
2546,1273,479.7883506,844.6028294,8.457227023,13.20722702,8.957227023,12.70722702,10.9
2547,1273.5,478.7377847,848.5662526,8.457381233,13.20738123,8.957381233,12.70738123,10.9
2548,1274,477.6153859,853.2630045,8.457535322,13.20753532,8.957535322,12.70753532,10.9
2549,1274.5,476.577607,858.1524193,8.45768929,13.20768929,8.95768929,12.70768929,10.9
2550,1275,475.7798203,862.1916457,8.457843137,13.20784314,8.957843137,12.70784314,10.9
2551,1275.5,475.2884855,864.6818488,8.457996864,13.20799686,8.957996864,12.70799686,10.9
2552,1276,475.0407629,865.8213579,8.45815047,13.20815047,8.95815047,12.70815047,10.9
2553,1276.5,474.9060676,866.4474793,8.458303956,13.20830396,8.958303956,12.70830396,10.9
2554,1277,474.7793809,867.0635641,8.458457322,13.20845732,8.958457322,12.70845732,10.9
2555,1277.5,474.6176288,867.6362537,8.458610568,13.20861057,8.958610568,12.70861057,10.9
2556,1278,474.4067866,868.1186774,8.458763693,13.20876369,8.958763693,12.70876369,10.9
2557,1278.5,474.1312613,868.6474167,8.458916699,13.2089167,8.958916699,12.7089167,10.9
2558,1279,473.789208,869.2879596,8.459069586,13.20906959,8.959069586,12.70906959,10.9
2559,1279.5,473.425347,869.8251385,8.459222352,13.20922235,8.959222352,12.70922235,10.9
2560,1280,473.1356535,869.9722991,8.459375,13.209375,8.959375,12.709375,10.9
2561,1280.5,473.0282091,869.6468912,8.459527528,13.20952753,8.959527528,12.70952753,10.9
2562,1281,473.1674068,868.870929,8.459679938,13.20967994,8.959679938,12.70967994,10.9
2563,1281.5,473.5409849,867.6205245,8.459832228,13.20983223,8.959832228,12.70983223,10.9
2564,1282,474.0817838,866.0435358,8.459984399,13.2099844,8.959984399,12.7099844,10.9
2565,1282.5,474.7376156,864.4372572,8.460136452,13.21013645,8.960136452,12.71013645,10.9
2566,1283,475.5246551,862.749938,8.460288387,13.21028839,8.960288387,12.71028839,10.9
2567,1283.5,476.511456,860.5659222,8.460440203,13.2104402,8.960440203,12.7104402,10.9
2568,1284,477.7445888,857.6576745,8.4605919,13.2105919,8.9605919,12.7105919,10.9
2569,1284.5,479.1904001,854.4147392,8.46074348,13.21074348,8.96074348,12.71074348,10.9
2570,1285,480.7450849,851.5410112,8.460894942,13.21089494,8.960894942,12.71089494,10.9
2571,1285.5,482.2897985,849.3801564,8.461046285,13.21104629,8.961046285,12.71104629,10.9
2572,1286,483.73564,847.8697353,8.461197512,13.21119751,8.961197512,12.71119751,10.9
2573,1286.5,485.0374336,846.8784627,8.46134862,13.21134862,8.96134862,12.71134862,10.9
2574,1287,486.1938753,846.355016,8.461499611,13.21149961,8.961499611,12.71149961,10.9
2575,1287.5,487.23369,846.2097128,8.461650485,13.21165049,8.961650485,12.71165049,10.9
2576,1288,488.1807685,846.2941089,8.461801242,13.21180124,8.961801242,12.71180124,10.9
2577,1288.5,489.0205987,846.618055,8.461951882,13.21195188,8.961951882,12.71195188,10.9
2578,1289,489.7014398,847.3244575,8.462102405,13.2121024,8.962102405,12.7121024,10.9
2579,1289.5,490.1741727,848.3382906,8.462252811,13.21225281,8.962252811,12.71225281,10.9
2580,1290,490.4311316,849.4450017,8.462403101,13.2124031,8.962403101,12.7124031,10.9
2581,1290.5,490.5110978,850.6100921,8.462553274,13.21255327,8.962553274,12.71255327,10.9
2582,1291,490.4755612,851.9712163,8.462703331,13.21270333,8.962703331,12.71270333,10.9
2583,1291.5,490.3828927,853.5468586,8.462853271,13.21285327,8.962853271,12.71285327,10.9
2584,1292,490.2731012,855.0859107,8.463003096,13.2130031,8.963003096,12.7130031,10.9
2585,1292.5,490.1590479,856.2169554,8.463152805,13.2131528,8.963152805,12.7131528,10.9
2586,1293,490.0253215,856.7482539,8.463302398,13.2133024,8.963302398,12.7133024,10.9
2587,1293.5,489.8342368,856.7773999,8.463451875,13.21345187,8.963451875,12.71345187,10.9
2588,1294,489.5389885,856.5809421,8.463601236,13.21360124,8.963601236,12.71360124,10.9
2589,1294.5,489.1025872,856.4275512,8.463750483,13.21375048,8.963750483,12.71375048,10.9
2590,1295,488.5219715,856.5552871,8.463899614,13.21389961,8.963899614,12.71389961,10.9
2591,1295.5,487.8453745,857.1615297,8.46404863,13.21404863,8.96404863,12.71404863,10.9
2592,1296,487.1726004,858.1818843,8.464197531,13.21419753,8.964197531,12.71419753,10.9
2593,1296.5,486.6314588,859.1435719,8.464346317,13.21434632,8.964346317,12.71434632,10.9
2594,1297,486.3242047,859.5203893,8.464494988,13.21449499,8.964494988,12.71449499,10.9
2595,1297.5,486.2816799,859.2287396,8.464643545,13.21464355,8.964643545,12.71464355,10.9
2596,1298,486.4652425,858.5839566,8.464791988,13.21479199,8.964791988,12.71479199,10.9
2597,1298.5,486.8135258,857.8325355,8.464940316,13.21494032,8.964940316,12.71494032,10.9
2598,1299,487.2853681,857.0032128,8.46508853,13.21508853,8.96508853,12.71508853,10.9
2599,1299.5,487.8634342,856.1734738,8.465236629,13.21523663,8.965236629,12.71523663,10.9
2600,1300,488.5279684,855.4858754,8.465384615,13.21538462,8.965384615,12.71538462,10.9
2601,1300.5,489.2402089,854.9012914,8.465532488,13.21553249,8.965532488,12.71553249,10.9
2602,1301,489.9549538,854.2654762,8.465680246,13.21568025,8.965680246,12.71568025,10.9
2603,1301.5,490.6369407,853.4709068,8.465827891,13.21582789,8.965827891,12.71582789,10.9
2604,1302,491.2660713,852.5981133,8.465975422,13.21597542,8.965975422,12.71597542,10.9
2605,1302.5,491.8351354,851.9309754,8.466122841,13.21612284,8.966122841,12.71612284,10.9
2606,1303,492.3443091,851.7999581,8.466270146,13.21627015,8.966270146,12.71627015,10.9
2607,1303.5,492.7988278,852.2725785,8.466417338,13.21641734,8.966417338,12.71641734,10.9
2608,1304,493.2171006,853.0684664,8.466564417,13.21656442,8.966564417,12.71656442,10.9
2609,1304.5,493.6420665,853.8521095,8.466711384,13.21671138,8.966711384,12.71671138,10.9
2610,1305,494.1361492,854.4148517,8.466858238,13.21685824,8.966858238,12.71685824,10.9
2611,1305.5,494.7518811,854.6248966,8.467004979,13.21700498,8.967004979,12.71700498,10.9
2612,1306,495.4861181,854.4605053,8.467151608,13.21715161,8.967151608,12.71715161,10.9
2613,1306.5,496.2528985,854.1716036,8.467298125,13.21729812,8.967298125,12.71729812,10.9
2614,1307,496.9161571,854.1453328,8.467444529,13.21744453,8.967444529,12.71744453,10.9
2615,1307.5,497.3655008,854.6051,8.467590822,13.21759082,8.967590822,12.71759082,10.9
2616,1308,497.5777551,855.4424723,8.467737003,13.217737,8.967737003,12.717737,10.9
2617,1308.5,497.6128774,856.348843,8.467883072,13.21788307,8.967883072,12.71788307,10.9
2618,1309,497.5576585,857.1000958,8.46802903,13.21802903,8.96802903,12.71802903,10.9
2619,1309.5,497.467839,857.748636,8.468174876,13.21817488,8.968174876,12.71817488,10.9
2620,1310,497.3541139,858.5029196,8.468320611,13.21832061,8.968320611,12.71832061,10.9
2621,1310.5,497.2030139,859.4633807,8.468466234,13.21846623,8.968466234,12.71846623,10.9
2622,1311,497.0026495,860.6305688,8.468611747,13.21861175,8.968611747,12.71861175,10.9
2623,1311.5,496.7671587,862.100421,8.468757148,13.21875715,8.968757148,12.71875715,10.9
2624,1312,496.5510272,863.900444,8.468902439,13.21890244,8.968902439,12.71890244,10.9
2625,1312.5,496.4391306,865.7434657,8.469047619,13.21904762,8.969047619,12.71904762,10.9
2626,1313,496.5038205,867.1809283,8.469192688,13.21919269,8.969192688,12.71919269,10.9
2627,1313.5,496.7538313,868.0088486,8.469337648,13.21933765,8.969337648,12.71933765,10.9
2628,1314,497.1256228,868.4672766,8.469482496,13.2194825,8.969482496,12.7194825,10.9
2629,1314.5,497.5275503,868.9865196,8.469627235,13.21962723,8.969627235,12.71962723,10.9
2630,1315,497.898703,869.864796,8.469771863,13.21977186,8.969771863,12.71977186,10.9
2631,1315.5,498.2282741,871.046307,8.469916382,13.21991638,8.969916382,12.71991638,10.9
2632,1316,498.520748,872.3369579,8.47006079,13.22006079,8.97006079,12.72006079,10.9
2633,1316.5,498.7519873,873.6472457,8.470205089,13.22020509,8.970205089,12.72020509,10.9
2634,1317,498.8712952,875.0798913,8.470349279,13.22034928,8.970349279,12.72034928,10.9
2635,1317.5,498.8509451,876.827096,8.470493359,13.22049336,8.970493359,12.72049336,10.9
2636,1318,498.73082,879.1061679,8.470637329,13.22063733,8.970637329,12.72063733,10.9
2637,1318.5,498.6125111,881.7041434,8.470781191,13.22078119,8.970781191,12.72078119,10.9
2638,1319,498.6100907,883.8868929,8.470924943,13.22092494,8.970924943,12.72092494,10.9
2639,1319.5,498.8029599,885.2136367,8.471068587,13.22106859,8.971068587,12.72106859,10.9
2640,1320,499.2186162,885.8148479,8.471212121,13.22121212,8.971212121,12.72121212,10.9
2641,1320.5,499.837474,886.0160137,8.471355547,13.22135555,8.971355547,12.72135555,10.9
2642,1321,500.6004975,886.0126056,8.471498864,13.22149886,8.971498864,12.72149886,10.9
2643,1321.5,501.4226818,885.8034298,8.471642073,13.22164207,8.971642073,12.72164207,10.9
2644,1322,502.2124248,885.3219448,8.471785174,13.22178517,8.971785174,12.72178517,10.9
2645,1322.5,502.888229,884.7160797,8.471928166,13.22192817,8.971928166,12.72192817,10.9
2646,1323,503.3909645,884.3428107,8.472071051,13.22207105,8.972071051,12.72207105,10.9
2647,1323.5,503.6941513,884.4571531,8.472213827,13.22221383,8.972213827,12.72221383,10.9
2648,1324,503.8005812,884.8268111,8.472356495,13.2223565,8.972356495,12.7223565,10.9
2649,1324.5,503.7231527,884.8163854,8.472499056,13.22249906,8.972499056,12.72249906,10.9
2650,1325,503.4632225,883.9195927,8.472641509,13.22264151,8.972641509,12.72264151,10.9
2651,1325.5,503.0136624,882.1781811,8.472783855,13.22278386,8.972783855,12.72278386,10.9
2652,1326,502.3965078,879.959676,8.472926094,13.22292609,8.972926094,12.72292609,10.9
2653,1326.5,501.6971538,877.5448567,8.473068225,13.22306822,8.973068225,12.72306822,10.9
2654,1327,501.0455352,874.9379091,8.473210249,13.22321025,8.973210249,12.72321025,10.9
2655,1327.5,500.548411,871.9300427,8.473352166,13.22335217,8.973352166,12.72335217,10.9
2656,1328,500.2274924,868.3198338,8.473493976,13.22349398,8.973493976,12.72349398,10.9
2657,1328.5,500.0187508,864.3986694,8.473635679,13.22363568,8.973635679,12.72363568,10.9
2658,1329,499.8267067,860.9485952,8.473777276,13.22377728,8.973777276,12.72377728,10.9
2659,1329.5,499.5807749,858.3245772,8.473918766,13.22391877,8.973918766,12.72391877,10.9
2660,1330,499.2581229,856.2610422,8.47406015,13.22406015,8.97406015,12.72406015,10.9
2661,1330.5,498.8781641,854.4941362,8.474201428,13.22420143,8.974201428,12.72420143,10.9
2662,1331,498.4910413,852.97293,8.4743426,13.2243426,8.9743426,12.7243426,10.9
2663,1331.5,498.1556879,851.7140343,8.474483665,13.22448367,8.974483665,12.72448367,10.9
2664,1332,497.9118608,850.7572721,8.474624625,13.22462462,8.974624625,12.72462462,10.9
2665,1332.5,497.7703729,850.1066996,8.474765478,13.22476548,8.974765478,12.72476548,10.9
2666,1333,497.7375473,849.6681223,8.474906227,13.22490623,8.974906227,12.72490623,10.9
2667,1333.5,497.8478261,849.3328046,8.475046869,13.22504687,8.975046869,12.72504687,10.9
2668,1334,498.1560893,849.2283407,8.475187406,13.22518741,8.975187406,12.72518741,10.9
2669,1334.5,498.6900822,849.6877476,8.475327838,13.22532784,8.975327838,12.72532784,10.9
2670,1335,499.4080892,850.8526077,8.475468165,13.22546816,8.975468165,12.72546816,10.9
2671,1335.5,500.2042222,852.5161475,8.475608386,13.22560839,8.975608386,12.72560839,10.9
2672,1336,500.9559886,854.3479893,8.475748503,13.2257485,8.975748503,12.7257485,10.9
2673,1336.5,501.5733302,856.0121284,8.475888515,13.22588851,8.975888515,12.72588851,10.9
2674,1337,502.0209874,857.2268844,8.476028422,13.22602842,8.976028422,12.72602842,10.9
2675,1337.5,502.3121254,857.9747613,8.476168224,13.22616822,8.976168224,12.72616822,10.9
2676,1338,502.4871578,858.4582276,8.476307922,13.22630792,8.976307922,12.72630792,10.9
2677,1338.5,502.5901257,858.8830898,8.476447516,13.22644752,8.976447516,12.72644752,10.9
2678,1339,502.6548312,859.3117588,8.476587005,13.22658701,8.976587005,12.72658701,10.9
2679,1339.5,502.7063007,859.7375787,8.47672639,13.22672639,8.97672639,12.72672639,10.9
2680,1340,502.765974,860.1634671,8.476865672,13.22686567,8.976865672,12.72686567,10.9
2681,1340.5,502.8485443,860.5804398,8.477004849,13.22700485,8.977004849,12.72700485,10.9
2682,1341,502.9509129,860.9887216,8.477143922,13.22714392,8.977143922,12.72714392,10.9
2683,1341.5,503.0500479,861.4012767,8.477282892,13.22728289,8.977282892,12.72728289,10.9
2684,1342,503.1167213,861.7562615,8.477421759,13.22742176,8.977421759,12.72742176,10.9
2685,1342.5,503.1302716,861.9254899,8.477560521,13.22756052,8.977560521,12.72756052,10.9
2686,1343,503.0781694,861.8380764,8.477699181,13.22769918,8.977699181,12.72769918,10.9
2687,1343.5,502.9478358,861.5218148,8.477837737,13.22783774,8.977837737,12.72783774,10.9
2688,1344,502.7330029,861.0340275,8.47797619,13.22797619,8.97797619,12.72797619,10.9
2689,1344.5,502.4550733,860.4130505,8.478114541,13.22811454,8.978114541,12.72811454,10.9
2690,1345,502.1764698,859.7261936,8.478252788,13.22825279,8.978252788,12.72825279,10.9
2691,1345.5,501.9874947,859.1228479,8.478390933,13.22839093,8.978390933,12.72839093,10.9
2692,1346,501.9740948,858.8284355,8.478528975,13.22852897,8.978528975,12.72852897,10.9
2693,1346.5,502.1858764,859.0642445,8.478666914,13.22866691,8.978666914,12.72866691,10.9
2694,1347,502.619885,859.9028931,8.478804751,13.22880475,8.978804751,12.72880475,10.9
2695,1347.5,503.2228081,861.2052783,8.478942486,13.22894249,8.978942486,12.72894249,10.9
2696,1348,503.9077232,862.7752611,8.479080119,13.22908012,8.979080119,12.72908012,10.9
2697,1348.5,504.5818821,864.4283477,8.479217649,13.22921765,8.979217649,12.72921765,10.9
2698,1349,505.1729122,865.938913,8.479355078,13.22935508,8.979355078,12.72935508,10.9
